coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Fri Apr 01 14:56:50 +0000 2016,datasprintaaf AAFtroyes16,,,0,715915832015134720,,,,fr,,,3,715899636217733120,LeuLeudo,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","RT @LeuLeudo: Allez tous voir en détail les projets, c'est vraiment top!#datasprintaaf #AAFtroyes16 et la boîte à outils top également!",https://twitter.com/BruantC/status/715915832015134720,Mon Nov 19 15:55:14 +0000 2012,BruantC,false,#archiviste #orleans,1525,129,119,25,Orléans ou presque,Christelle B.,BruantC,352,Hawaii,,false
,Fri Apr 01 14:02:32 +0000 2016,datasprintaaf,,,0,715902168415514625,,,,fr,,,7,715897854867451905,ash_crow,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",RT @sboissel: Reconstituer les trajets au second empire grâce aux passeports de l'époque et à un outil @framasoft. #datasprintaaf https://t…,https://twitter.com/framasoft/status/715902168415514625,Fri Dec 19 01:15:26 +0000 2008,framasoft,false,"La route est longue mais la voie est libre…
Besoin d'aide ? https://t.co/XYCd914ZkA
/!\ PAS DE SUPPORT SUR TWITTER ! /!\",3716,25397,206,1275,127.0.0.1,Framasoft,framasoft,14118,Paris,http://www.framasoft.org,false
,Fri Apr 01 15:48:40 +0000 2016,datasprintaaf AAFtroyes16,,https://twitter.com/peccadille/status/715894833672536065,7,715928879366582272,,,,fr,,false,8,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Pr accéder à TOUS les projets du #datasprintaaf, 1 seul document -&gt; 
#AAFtroyes16  https://t.co/VvEFEFCs60",https://twitter.com/seeksanusername/status/715928879366582272,Tue Mar 02 14:25:03 +0000 2010,seeksanusername,false,"...is about discovery, no justification #GLAMgeek",7314,2847,975,413,Paris,Courtin Antoine,seeksanusername,14053,Athens,http://goo.gl/KN61wV,false
,Fri Apr 01 15:23:31 +0000 2016,datasprintAAF AAFtroyes16,,,0,715922549083779072,,,,fr,,,4,715898664640770048,aladubois,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @aladubois: Projets #datasprintAAF: cartographie (8), iconographie (3), statistiques (4) et autres (5) #AAFtroyes16",https://twitter.com/CB_archiviste/status/715922549083779072,Mon Jun 03 18:51:59 +0000 2013,CB_archiviste,false,Archiviste. Toulousaine d'origine franc-comtoise. Anime notamment le compte @ToulouseArchive. Administrateur @Archivistes_AAF,1984,734,696,67,Toulouse,Catherine Bernard,CB_archiviste,2242,Paris,http://www.archives.toulouse.fr,false
,Fri Apr 01 14:10:56 +0000 2016,AAFtroyes16 datasprintaaf,,,0,715904284307693569,,,,fr,,,3,715896421497630720,peccadille,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @peccadille: #AAFtroyes16 #datasprintaaf Mon projet sur l'aquarelliste francilien A. Capaul avec les AD94 et @Patrimoine78  https://t.co…,https://twitter.com/zoik42/status/715904284307693569,Wed Mar 30 12:33:25 +0000 2016,zoik42,true,,1,7,55,1,,ZOI K,zoik42,3,,,false
,Fri Apr 01 16:18:47 +0000 2016,datasprintaaf AAFtroyes16,,https://twitter.com/peccadille/status/715894833672536065,0,715936458486456320,,,,fr,,false,8,715928879366582272,seeksanusername,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @seeksanusername: Pr accéder à TOUS les projets du #datasprintaaf, 1 seul document -&gt; 
#AAFtroyes16  https://t.co/VvEFEFCs60",https://twitter.com/keronos/status/715936458486456320,Wed Feb 18 15:29:38 +0000 2009,keronos,false,ingénieur documentaire transfuge agent triple-store pour l'ouverture des données,868,556,1524,110,,@keronos@mamot.fr,keronos,3617,Paris,https://twitter.com/keronos,false
,Fri Apr 01 14:17:24 +0000 2016,AAFtroyes16 datasprintaaf,,https://twitter.com/gazetteancetres/status/715897449185996801,0,715905909273280512,,,,fr,,false,1,715898179674308612,julie_scheffer,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @julie_scheffer: On parle des @ArchivesBeaune à #AAFtroyes16 #datasprintaaf cc @somozine @LadyNamite2 ;) https://t.co/DUc9CXeYeZ,https://twitter.com/ArchivesBeaune/status/715905909273280512,Mon Feb 04 13:26:37 +0000 2013,ArchivesBeaune,false,Les Archives Municipales de Beaune : pour la conservation et la communication de l'Histoire et du Patrimoine de la capitale des vins de Bourgogne,4252,1377,307,84,"Beaune, France",Archives Beaune,ArchivesBeaune,2409,Athens,https://archivesbeaune.wordpress.com/,false
,Fri Apr 01 20:12:18 +0000 2016,FF AAFtroyes16 FF,,,0,715995222786842624,,,,fr,,,3,715969116440567808,seeksanusername,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @seeksanusername: #FF spécial #AAFtroyes16 pour @katellaug @aupaysdesarchiv @macgraveur 
Et surtout Big #FF à @daieuxdailleurs, la prêtr…",https://twitter.com/ArCHTIviste/status/715995222786842624,Sun Mar 23 19:46:55 +0000 2014,ArCHTIviste,false,"Archiviste en #Nord, fabriquée en #Moselle - TOCs : tirets dans les noms de lieux, s à cent quand nécessaire, et encore plein d'autres trucs du même acabit",3886,331,205,43,,MA Houillon-Duval,ArCHTIviste,4187,,,false
,Fri Apr 01 13:58:21 +0000 2016,futureMW datasprintaaf AAFtroyes16,,,0,715901117754974209,,,,fr,,,3,715900395944599552,ToulouseArchive,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @ToulouseArchive: #futureMW Jouer avec les outils du #datasprintaaf #AAFtroyes16 
Merci @seeksanusername @daieuxdailleurs https://t.co/S…",https://twitter.com/ClarkosKentos/status/715901117754974209,Mon Jan 26 11:17:57 +0000 2015,ClarkosKentos,false,"de retour pour sauver la twittosphère, au cas où. Intéressé par #hightech #digital #sport #archives #histoire",1112,71,152,13,crypton / daily planet,Willy Bat's,ClarkosKentos,1236,,,false
,Fri Apr 01 13:54:10 +0000 2016,AAFtroyes16 datasprintaaf Respect,,,0,715900062862327812,,,,fr,,,8,715899244398448640,Gtouati,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Gtouati: En fait, @daieuxdailleurs, c'est notre Mac Gyver à nous. Un excel et elle refait le monde #AAFtroyes16 #datasprintaaf #Respect",https://twitter.com/CaosCami/status/715900062862327812,Tue May 28 17:48:13 +0000 2013,CaosCami,false,"Archiviste, blogueuse & doctorante en histoire culturelle |  #music #archives #patrimoine #psychologie #généalogie #BD #lutherie #CM",2386,973,534,147,http://caos.blogs.liberation.f,CaosCami,CaosCami,3649,Paris,http://camicaos.com/,false
,Fri Apr 01 14:34:59 +0000 2016,datasprintaaf,,,0,715910332963799040,,,,fr,,,7,715897854867451905,ash_crow,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @sboissel: Reconstituer les trajets au second empire grâce aux passeports de l'époque et à un outil @framasoft. #datasprintaaf https://t…,https://twitter.com/pepie34/status/715910332963799040,Wed Aug 24 09:13:15 +0000 2011,pepie34,false,"Comprendre, Créer et Partager - Hack'Omatic, G33k & Tweed - Il paraît que je suis MCF - RT n'est pas approuvé",365,73,522,17,Young but not a child,Pepie 34,pepie34,2398,Brussels,,false
,Fri Apr 01 16:26:21 +0000 2016,webapp datasprintAAF AAFtroyes16,,http://goo.gl/yZ6gMt,0,715938363400986625,,,,fr,,false,8,715901055079477248,seeksanusername,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @seeksanusername: Petite #webapp sur les cartes postales des Cotes d'Armor 
#datasprintAAF #AAFtroyes16 
https://t.co/4ELTuk6P64 https:/…",https://twitter.com/jkostreche/status/715938363400986625,Fri Jun 19 10:46:18 +0000 2009,jkostreche,false,"Cofondateur @ouestmedialab, cluster & labo des médias à l'initiative des ateliers @hyblab, de l'incubateur @nmcube, des rencontres, @storyocdeGO, du #medialabST",2170,4064,2583,486,Nantes,Julien Kostrèche,jkostreche,12213,Paris,http://www.ouestmedialab.fr,false
,Fri Apr 01 13:58:15 +0000 2016,webapp datasprintAAF AAFtroyes16,,http://goo.gl/yZ6gMt,0,715901092505190400,,,,fr,,false,8,715901055079477248,seeksanusername,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @seeksanusername: Petite #webapp sur les cartes postales des Cotes d'Armor 
#datasprintAAF #AAFtroyes16 
https://t.co/4ELTuk6P64 https:/…",https://twitter.com/ash_crow/status/715901092505190400,Tue Apr 05 13:03:09 +0000 2011,ash_crow,false,"Sysadmin le jour, admin #Wikipédia et #Wikidata la nuit. D'après TF1, mon travail est de corriger tous les articles de Wikipédia. #Sisyphe -Prés.  @BrowncoatsFr",13513,1026,1023,162,Paris,Ash_Crow,ash_crow,32863,Paris,http://ash.bzh,false
,Fri Apr 01 13:52:28 +0000 2016,datasprintaaf AAFtroyes16,,,7,715899636217733120,,,,fr,,,3,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Allez tous voir en détail les projets, c'est vraiment top!#datasprintaaf #AAFtroyes16 et la boîte à outils top également!",https://twitter.com/LeuLeudo/status/715899636217733120,Wed Jun 08 16:07:42 +0000 2011,LeuLeudo,false,"Archiviste à Rennes, co-coordinatrice #AAF_AMAE, présidente section archivistes régionaux @Archivistes_AAF",3347,351,577,23,"Rennes, France",AnneLaure Donzel,LeuLeudo,1563,Greenland,,false
,Sat Apr 02 12:15:32 +0000 2016,Gifs datasprintaaf AAFtroyes16,,,0,716237628920754176,,,,fr,,,9,716235441679245312,seeksanusername,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @seeksanusername: Créer des #Gifs animés à partir d'archives par @jeremieha des @ArchivesManche
Tuto #datasprintaaf #AAFtroyes16 
https:…",https://twitter.com/AlexisGodicheau/status/716237628920754176,Thu Dec 01 18:21:57 +0000 2011,AlexisGodicheau,false,"Co-fondateur @jaimemesdents, la #brosseàdents naturelle personnalisée par abonnement #bambou.
Passionné de #sports en tout genre : #handball #badminton",2465,348,304,45,Angers,Alexis Godicheau,AlexisGodicheau,2599,Paris,,false
,Fri Apr 01 17:59:09 +0000 2016,AAFtroyes16 datasprintAAF,,,0,715961716312576001,,,,fr,,,5,715945723146203140,jlcschneider,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @jlcschneider: #AAFtroyes16 #datasprintAAF pour découvrir tous les projets dont ma petite participation aux gifs animés : https://t.co/K…,https://twitter.com/josephine8910/status/715961716312576001,Wed May 18 11:45:15 +0000 2011,josephine8910,false,Documentation // Défi #1J1P// NTIC // Art pariétal // Bases de données // Passion Recherche //RSS //Jurée Vins & Fromages Concours Général Agricole //,37256,581,398,254,Côte Picarde,joséphine,josephine8910,13083,Hawaii,http://www.augustincabot.canalblog.com,false
,Fri Apr 01 13:51:02 +0000 2016,datasprintaaf AAFtroyes16,,,0,715899273100005376,,,,fr,,,5,715898245579468800,peccadille,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @peccadille: #datasprintaaf #AAFtroyes16 Mon projet préféré, la cartographie des passeports de Beaune entre 1810 et 1857  ! https://t.co…",https://twitter.com/ash_crow/status/715899273100005376,Tue Apr 05 13:03:09 +0000 2011,ash_crow,false,"Sysadmin le jour, admin #Wikipédia et #Wikidata la nuit. D'après TF1, mon travail est de corriger tous les articles de Wikipédia. #Sisyphe -Prés.  @BrowncoatsFr",13513,1026,1023,162,Paris,Ash_Crow,ash_crow,32863,Paris,http://ash.bzh,false
,Fri Apr 01 14:24:38 +0000 2016,AAFtroyes16 datasprintaaf archives,,http://bit.ly/1ZQzCWR,1,715907729936752641,,,,fr,,false,1,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",#AAFtroyes16 #datasprintaaf avec jeux de données des services #archives @datalocale il y a du potentiel en @gironde https://t.co/dR5ghk0mTe,https://twitter.com/Delphine_Jamet/status/715907729936752641,Sat Sep 21 12:07:26 +0000 2013,Delphine_Jamet,false,#Archiviste et #écologiste pour une société #ouverte et #durable Conseillère municipale de #Bordeaux #EELV mes tweets n'engagent que moi,1995,900,788,117,,Delphine Jamet,Delphine_Jamet,5964,,,false
,Fri Apr 01 14:17:59 +0000 2016,datasprintaaf AAFtroyes16,,,0,715906057432862721,,,,fr,,,5,715898245579468800,peccadille,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @peccadille: #datasprintaaf #AAFtroyes16 Mon projet préféré, la cartographie des passeports de Beaune entre 1810 et 1857  ! https://t.co…",https://twitter.com/ArchivesBeaune/status/715906057432862721,Mon Feb 04 13:26:37 +0000 2013,ArchivesBeaune,false,Les Archives Municipales de Beaune : pour la conservation et la communication de l'Histoire et du Patrimoine de la capitale des vins de Bourgogne,4252,1377,307,84,"Beaune, France",Archives Beaune,ArchivesBeaune,2409,Athens,https://archivesbeaune.wordpress.com/,false
,Fri Apr 01 14:49:17 +0000 2016,datasprintaaf AAFtroyes16,,,0,715913934998519808,,,,fr,,,5,715898245579468800,peccadille,"<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>","RT @peccadille: #datasprintaaf #AAFtroyes16 Mon projet préféré, la cartographie des passeports de Beaune entre 1810 et 1857  ! https://t.co…",https://twitter.com/daieuxdailleurs/status/715913934998519808,Fri Nov 06 21:52:25 +0000 2009,daieuxdailleurs,false,#archives + #histoire + #généalogie + #geek + #féminisme + #pragmatisme .. un peu #poilàgratter ? Blogging on http://t.co/alQ5g9swfZ,2685,2129,657,248,A l'Ouest,d'aïeux & d'ailleurs,daieuxdailleurs,22723,Paris,http://www.maiwenn-bourdic.fr,false
,Fri Apr 01 13:54:25 +0000 2016,datasprintaaf AAFtroyes16,,,0,715900124799627264,,,,fr,,,3,715899636217733120,LeuLeudo,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @LeuLeudo: Allez tous voir en détail les projets, c'est vraiment top!#datasprintaaf #AAFtroyes16 et la boîte à outils top également!",https://twitter.com/ash_crow/status/715900124799627264,Tue Apr 05 13:03:09 +0000 2011,ash_crow,false,"Sysadmin le jour, admin #Wikipédia et #Wikidata la nuit. D'après TF1, mon travail est de corriger tous les articles de Wikipédia. #Sisyphe -Prés.  @BrowncoatsFr",13513,1026,1023,162,Paris,Ash_Crow,ash_crow,32863,Paris,http://ash.bzh,false
,Sat Apr 02 13:04:35 +0000 2016,Wouaw datasprintAAF AAFTroyes2016,,http://frama.link/datasprint,0,716249972136681472,,,,fr,,false,3,716241793898127360,daieuxdailleurs,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @daieuxdailleurs: #Wouaw !!!! #datasprintAAF était en TT hier :D #AAFTroyes2016 // infographie finale : https://t.co/gxA2AtcNXn  https:/…,https://twitter.com/CB_archiviste/status/716249972136681472,Mon Jun 03 18:51:59 +0000 2013,CB_archiviste,false,Archiviste. Toulousaine d'origine franc-comtoise. Anime notamment le compte @ToulouseArchive. Administrateur @Archivistes_AAF,1984,734,696,67,Toulouse,Catherine Bernard,CB_archiviste,2242,Paris,http://www.archives.toulouse.fr,false
,Fri Apr 01 18:37:41 +0000 2016,AAFtroyes16 datasprintaaf,,,0,715971413870555137,,,,fr,,,1,715895831673618432,Reporters_AAF,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",RT @Reporters_AAF: #AAFtroyes16 #datasprintaaf @ArchivesOrleans 40000 permis de construire en une carte de chaleur,https://twitter.com/ArchivesOrleans/status/715971413870555137,Mon Jan 12 08:40:01 +0000 2015,ArchivesOrleans,false,"Compte officiel des archives de la Ville d'#Orléans & d'@OrleansMetropol 
https://t.co/On8NQzY2YI…",2901,1313,154,80,Orléans - France,Archives d'Orléans,ArchivesOrleans,1959,Pacific Time (US & Canada),http://archives.orleans-metropole.fr,false
,Fri Apr 01 14:25:07 +0000 2016,Wikidata datasprintaaf,,http://tinyurl.com/jn7lmhg,0,715907852779577344,,,,fr,,false,1,715899097815859200,ash_crow,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @sboissel: Import des données sur les sénateurs de la communauté sur #Wikidata #datasprintaaf https://t.co/sUm2a8WmLO https://t.co/FSUGY…,https://twitter.com/wikidata/status/715907852779577344,Thu Jul 16 12:27:30 +0000 2009,wikidata,false,The free knowledge base that anyone can edit - sister of @wikipedia (tweets mostly by @nightrose and @auregann),123,12345,99,474,Berlin,Wikidata,wikidata,8694,Berlin,http://wikidata.org,false
,Fri Apr 01 15:50:46 +0000 2016,datasprintaaf AAFtroyes16,,https://twitter.com/peccadille/status/715894833672536065,0,715929404648656896,,,,fr,,false,8,715928879366582272,seeksanusername,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @seeksanusername: Pr accéder à TOUS les projets du #datasprintaaf, 1 seul document -&gt; 
#AAFtroyes16  https://t.co/VvEFEFCs60",https://twitter.com/archivist_chloe/status/715929404648656896,Wed Dec 09 20:15:29 +0000 2009,archivist_chloe,false,"#Archiviste passionnée, militante et heureuse! Archivologue en devenir... Mentor du projet #EIG2018 #ArchiFiltre.
Mes tweets n'engagent que moi.",10868,1310,871,57,"Paris, France",Chloé Moser,archivist_chloe,3806,Amsterdam,,false
,Fri Apr 01 19:57:47 +0000 2016,AAFTroyes16 datasprintAAF,,,0,715991569720078342,,,,fr,,,2,715957996262531072,daieuxdailleurs,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @daieuxdailleurs: Et merci #AAFTroyes16 de nous avoir permis de faire ce #datasprintAAF un peu fou et mon chouette copilote magicien @se…,https://twitter.com/ArCHTIviste/status/715991569720078342,Sun Mar 23 19:46:55 +0000 2014,ArCHTIviste,false,"Archiviste en #Nord, fabriquée en #Moselle - TOCs : tirets dans les noms de lieux, s à cent quand nécessaire, et encore plein d'autres trucs du même acabit",3886,331,205,43,,MA Houillon-Duval,ArCHTIviste,4187,,,false
,Fri Apr 01 13:55:14 +0000 2016,datasprintAAF AAFtroyes16,,,7,715900331293585408,,,,fr,,,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Merci à tous pour vos tweets #datasprintAAF #AAFtroyes16,https://twitter.com/seeksanusername/status/715900331293585408,Tue Mar 02 14:25:03 +0000 2010,seeksanusername,false,"...is about discovery, no justification #GLAMgeek",7314,2847,975,413,Paris,Courtin Antoine,seeksanusername,14053,Athens,http://goo.gl/KN61wV,false
,Fri Apr 01 14:00:09 +0000 2016,datasprintaaf AAFtroyes16,,,0,715901568739098624,,,,fr,,,3,715899010607943682,LeuLeudo,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @LeuLeudo: Vous avez été de très bons pédagogues @daieuxdailleurs @seeksanusername #datasprintaaf #AAFtroyes16,https://twitter.com/DensInthearchiv/status/715901568739098624,Wed Mar 20 11:35:24 +0000 2013,DensInthearchiv,false,E-archiviste en poste @UGAP. Mes tweets n'engagent que moi.,87,130,139,29,France,Desplan Denise,DensInthearchiv,281,Hawaii,,false
